epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix,a,b
0,0.3411149783210145,6.0,6,True,False,(sqrt_eu1*(d*tanh(a))),[mul sqrt_eu1 mul d tanh a],-9.367818656961445,1.0
0,0.32590660396883486,6.0,6,True,False,(f*(tanh(a)*a)),[mul f mul tanh a a],3.874766509526387e-17,1.0
0,0.3682454976941865,4.0,4,True,False,tanh((sqrt_eu1*a)),[tanh mul sqrt_eu1 a],-72.12193527421522,1.0
0,0.29058834777568493,6.0,6,True,False,tanh((d*(1.0*sqrt_eu2))),[tanh mul d mul 1.0 sqrt_eu2],1.0,1.0
0,0.2787394581425207,4.0,4,True,False,(d*tanh(sqrt_eu2)),[mul d tanh sqrt_eu2],1.0,1.0
0,0.32590660396883486,6.0,6,True,False,(sqrt_eu2*tanh((b*b))),[mul sqrt_eu2 tanh mul b b],1.0,-5.751640085799456e-17
0,0.3682454976941865,4.0,4,True,False,tanh((sqrt_eu1*a)),[tanh mul sqrt_eu1 a],-72.12193527421522,1.0
0,0.36824550086355473,4.0,4,True,False,(tanh(b)*1.0),[mul tanh b 1.0],1.0,-9.736075302249295
0,0.32590660396883486,5.0,5,True,False,((sqrt_eu2*b)*b),[mul mul sqrt_eu2 b b],1.0,-1.3259700909791702e-17
0,0.2905889035985244,4.0,4,True,False,(1.0*tanh(sqrt_eu2)),[mul 1.0 tanh sqrt_eu2],1.0,1.0
0,0.3757296628151085,7.0,7,True,False,(d*((sqrt_eu2*sqrt_eu2)*b)),[mul d mul mul sqrt_eu2 sqrt_eu2 b],1.0,-0.020700220146245646
0,0.36824549876364304,6.0,6,True,False,tanh(((sqrt_eu1*d)*b)),[tanh mul mul sqrt_eu1 d b],1.0,-74.12328658764885
0,0.26483650052128294,6.0,6,True,False,(f*tanh((b*sqrt_eu2))),[mul f tanh mul b sqrt_eu2],1.0,-3.0568730427145314
0,0.2973794061877008,4.0,4,True,False,tanh((d*1.0)),[tanh mul d 1.0],1.0,1.0
0,0.36824550109336857,6.0,6,True,False,tanh((a*(1.0*f))),[tanh mul a mul 1.0 f],-4.029831812812816,1.0
0,0.29058805886590133,6.0,6,True,False,tanh((f*(sqrt_eu2*sqrt_eu1))),[tanh mul f mul sqrt_eu2 sqrt_eu1],1.0,1.0
0,0.3259066039667319,6.0,6,True,False,tanh((b*(a*d))),[tanh mul b mul a d],6.3086005537223444e-06,6.3086005537223444e-06
0,0.0017036665901694623,5.0,5,True,False,(f*(f*f)),[mul f mul f f],1.0,1.0
0,0.2787874807303515,4.0,4,True,False,(d*tanh(f)),[mul d tanh f],1.0,1.0
0,0.2906079012665253,6.0,6,True,False,tanh((f*(f*sqrt_eu1))),[tanh mul f mul f sqrt_eu1],1.0,1.0
0,0.48805755395449296,11.0,11,True,False,(1.0*(((f*tanh(f))*tanh(f))*a)),[mul 1.0 mul mul mul f tanh f tanh f a],-0.40951699622720233,1.0
0,0.36824550109336857,4.0,4,True,False,tanh((b*f)),[tanh mul b f],1.0,-4.029831812812816
