materials,RL,RL_z_xy,zin/z0,a,b,r,theta,a_1,b_1,r_1,tehta_1,z_xy,z,r1,RL_r,RL_r1,theta_eu1,theta_eu2,theta1,d,f,e1,e2,u1,u2,tane,tanu,ac,C0,dm,e12,u12,sqrt_eu1,sqrt_eu2,tanh_eu,z1,z2,e_c,u_c,sqrt_eu1_c,sqrt_eu2_c,tanh_eu_c,zin/z0_c,z1_c,z2_c,z_c
sample11,-2.2578593051244606,-2.2578593051244606,0.35680172843450536,0.1433059779323843,0.3267581217088467,0.35680172843450536,1.1574889906881027,-0.6172151740155356,0.46220189770722453,0.7710934867311405,2.4988276245385412,0.7710934867311405,0.7710934867311405,0.17503941543587678,-6.483430389562249,-3.072384714347794,0.17583173245264916,0.29122439840121195,1.9491402646275366,1,8.599,25.121,1.451,1.257,0.299,0.057760439472950925,0.23786793953858393,149.02576670962503,2.200658654029205e-11,1.5510921061694172,25.162870305273202,1.2920719794191033,0.22660175262167911,5.7019505121669125,1.5745762082882053,0.9168944964111639,1.189083440839464,(25.121-1.451j),(1.257-0.299j),(0.22572659145044613-0.01989623590984066j),(5.641608265521477-0.8273426264857046j),(0.5033601098798118+1.491951351582566j),(0.1433059779323843+0.3267581217088467j),(-0.8566940220676157+0.3267581217088467j),(1.1433059779323842+0.3267581217088467j),(-0.6172151740155356+0.4622018977072245j)
sample12,-2.3989458499816037,-2.3989458499816037,0.36399378044648306,0.1525319450020803,0.3304927804924109,0.3639937804464831,1.1383964946476386,-0.603460952254323,0.45979833428442063,0.7586696442500004,2.4904964716090277,0.7586696442500004,0.7586696442500004,0.1765640593622739,-6.627020547123063,-3.0997151803192367,0.1806737037442186,0.3014638895024353,1.9618007413745446,1,8.641,25.137,1.52,1.265,0.311,0.06046863189720333,0.24584980237154153,155.67595452170872,2.2491340106344882e-11,1.5381746396121063,25.182914227706053,1.3026687990429493,0.22743851573046792,5.727564633717148,1.6004051876501149,0.9096304646391092,1.198980968242567,(25.137-1.52j),(1.265-0.311j),(0.22651111260931237-0.02051814568058512j),(5.662622256225796-0.860061519139023j),(0.5368259372446472+1.5076852051269871j),(0.1525319450020803+0.3304927804924109j),(-0.8474680549979197+0.3304927804924109j),(1.1525319450020803+0.3304927804924109j),(-0.603460952254323+0.45979833428442063j)
sample13,-2.5359897206340283,-2.535989720634031,0.3702417163964505,0.1614332962773152,0.3331939666519042,0.3702417163964505,1.1196234381951036,-0.5910638848913214,0.45644712331111637,0.7467934737273851,2.4840050322800273,0.746793473727385,0.7467934737273852,0.17786343288915032,-6.752465930640358,-3.123019478910822,0.1840387805016861,0.31220783319692563,1.9742272234477687,1,8.683,25.151,1.614,1.271,0.322,0.06417239871178085,0.25334382376081827,162.55376241637833,2.2955934111901587e-11,1.5266920084980606,25.202733919160437,1.3111540718008696,0.22808831497826487,5.748449112466866,1.623238421625114,0.9023371520698675,1.2082820536260648,(25.151-1.614j),(1.271-0.322j),(0.2271233195177442-0.020958939879317535j),(5.678550880225566-0.8937153346063546j),(0.570538874183522+1.5196671893823956j),(0.1614332962773152+0.3331939666519042j),(-0.8385667037226848+0.3331939666519042j),(1.1614332962773153+0.3331939666519042j),(-0.5910638848913214+0.4564471233111163j)
sample14,-2.6435604927192307,-2.6435604927192324,0.3734586794253838,0.1682369358748097,0.3334182338229371,0.3734586794253838,1.1034896091739401,-0.5830355907088892,0.4518029815054308,0.7376018127217828,2.4823357380674276,0.7376018127217828,0.7376018127217829,0.17841577550956908,-6.817317601293694,-3.132929123143864,0.1882948873741586,0.32162111839097374,1.9857685620780532,1,8.725,25.164,1.68,1.27,0.331,0.06676204101096804,0.2606299212598425,168.36221409488095,2.3520963947372024e-11,1.5195482783152676,25.220017763673365,1.3124256169398707,0.2281206788373541,5.753207572539297,1.6371101529627352,0.8961012852844996,1.214884873964513,(25.164-1.68j),(1.27-0.331j),(0.22711042406351087-0.021445265092964502j),(5.678978665778007-0.921194163226057j),(0.5968234038070201+1.524444645633902j),(0.1682369358748097+0.3334182338229371j),(-0.8317630641251903+0.3334182338229371j),(1.1682369358748097+0.3334182338229371j),(-0.5830355907088893+0.45180298150543086j)
sample15,-2.794675291391617,-2.794675291391617,0.3701517451436342,0.17685511024606973,0.3251685476990793,0.37015174514363414,1.0726581194023788,-0.5789056416260119,0.4362562986484069,0.7248801970097076,2.4957992275208705,0.7248801970097076,0.7248801970097076,0.1783533778546073,-6.750654756397099,-3.1318095384866957,0.20373120615322163,0.3438203040384203,2.015685907115031,1,8.767,25.043,1.757,1.257,0.353,0.07015932595934991,0.28082736674622116,179.85599833593884,2.5483151928415763e-11,1.523736304053604,25.104559307026282,1.3056255205839076,0.22805154257657637,5.72513347567249,1.623105640775671,0.885043554826958,1.2209514875395409,(25.043-1.757j),(1.257-0.353j),(0.22686936541291522-0.02319045296446722j),(5.640743892177066-0.9793679886196447j),(0.6264903507541436+1.4973248684002252j),(0.17685511024606973+0.3251685476990793j),(-0.8231448897539303+0.3251685476990793j),(1.1768551102460698+0.3251685476990793j),(-0.5789056416260119+0.4362562986484069j)
sample16,-2.8915173478668716,-2.891517347866874,0.36707810162952276,0.18219632524222046,0.3186704124391928,0.36707810162952276,1.0514161757073777,-0.5771670785776365,0.4251379171838274,0.7168431385046846,2.5067266143009155,0.7168431385046845,0.7168431385046847,0.1782880876038082,-6.688864092822523,-3.1306380803006926,0.21487800771840293,0.35991994037489755,2.037358944234099,1,8.809,24.887,1.808,1.245,0.368,0.07264837063527142,0.295582329317269,187.9838561104705,2.6951472988538923e-11,1.528530389515742,24.95258770147898,1.2982484353928567,0.22809780633284785,5.691630517035353,1.6093013235465767,0.8776979447460802,1.2243933122899582,(24.887-1.808j),(1.245-0.368j),(0.22678258980256097-0.0244594811126634j),(5.599715570564639-1.0187460288138843j),(0.6443462940388686+1.4746757621006523j),(0.18219632524222046+0.3186704124391928j),(-0.8178036747577795+0.3186704124391928j),(1.1821963252422205+0.3186704124391928j),(-0.5771670785776366+0.42513791718382743j)
sample17,-2.916302028076316,-2.916302028076317,0.36721797566097386,0.18366363338925545,0.317988539760163,0.36721797566097386,1.047025712150422,-0.5759317022230005,0.4233704632089856,0.7148005838996454,2.50769248295079,0.7148005838996454,0.7148005838996455,0.17831727063197833,-6.691672523588947,-3.1311616878757844,0.21620666294692176,0.36286361957922636,2.0409669510526873,1,8.83,24.857,1.826,1.242,0.37,0.07346019229995575,0.29790660225442833,189.67856082165827,2.7164256884324987e-11,1.5276567365754805,24.923978915895432,1.2959413566979023,0.228025799517574,5.683310219456215,1.6104229277471398,0.8760832008833594,1.2256330235543813,(24.857-1.826j),(1.242-0.37j),(0.22669470417475926-0.02460236461698854j),(5.59002634388137-1.0254855071075946j),(0.6502895549263585+1.4732907048397976j),(0.18366363338925545+0.317988539760163j),(-0.8163363666107446+0.317988539760163j),(1.1836636333892554+0.317988539760163j),(-0.5759317022230006+0.42337046320898564j)
sample18,-2.925752506801176,-2.9257525068011745,0.36277795212227953,0.18368999773139402,0.3128351439328315,0.3627779521222796,1.0398579199407956,-0.5793190147609816,0.4173951729300024,0.7140232848086265,2.5172451312280435,0.7140232848086265,0.7140232848086264,0.17724306386317473,-6.6026860937823875,-3.1118917616972968,0.22222299099451037,0.36891854166865184,2.0500300371659073,1,8.872,24.796,1.822,1.225,0.373,0.07347959348281981,0.30448979591836733,192.33332372310494,2.801658010695122e-11,1.5328203087349996,24.86284979643323,1.2805287970209809,0.2269442698268326,5.642481292865753,1.598533209933405,0.874201262343659,1.2243315882590071,(24.796-1.822j),(1.225-0.373j),(0.22554481025202033-0.025164263859973j),(5.546759826256225-1.0349157309510717j),(0.6515659754484394+1.4597157952484858j),(0.18368999773139402+0.3128351439328315j),(-0.816310002268606+0.3128351439328315j),(1.183689997731394+0.3128351439328315j),(-0.5793190147609815+0.4173951729300024j)
sample19,-2.8586654535932636,-2.8586654535932627,0.3562790318958998,0.1790283818498417,0.30803179553563437,0.3562790318958998,1.044314332584717,-0.5879260886129178,0.4148600082772296,0.7195595264739864,2.527096195491785,0.7195595264739864,0.7195595264739862,0.1754423037971129,-6.473027836956527,-3.0796053430193666,0.22702165110841438,0.36670346646076724,2.0502142920149744,1,8.914,24.716,1.729,1.203,0.368,0.0699546852241463,0.30590191188694926,190.07008294546284,2.852620075409312e-11,1.5419741760145154,24.776402018856572,1.2580274241843856,0.2253335893576702,5.582955598277578,1.5811181675643615,0.8768568782127424,1.2186022781319437,(24.716-1.729j),(1.203-0.368j),(0.22388346869656647-0.025522910045774106j),(5.489374700835194-1.017918762067716j),(0.6345540835656033+1.4481974226024232j),(0.1790283818498417+0.30803179553563437j),(-0.8209716181501583+0.30803179553563437j),(1.1790283818498417+0.30803179553563437j),(-0.5879260886129177+0.4148600082772295j)
sample20,-2.800191987681258,-2.800191987681257,0.35533487937749075,0.17550608938251785,0.308966809045683,0.35533487937749075,1.0542069756541677,-0.5914518900068463,0.41829286691609147,0.7244199477551357,2.526030413018493,0.7244199477551357,0.7244199477551356,0.17456631640425316,-6.454248829775158,-3.063907099873236,0.22457066287516098,0.3584967249113989,2.0407820563489794,1,8.956,24.708,1.657,1.193,0.358,0.06706329933624737,0.3000838222967309,185.76206164894404,2.8085881193287598e-11,1.5414112845931378,24.763499611323113,1.2455573049843993,0.22427240831539974,5.5537696961489,1.5843896360080758,0.8804832183166129,1.2154320446932652,(24.708-1.657j),(1.193-0.358j),(0.22286008036179508-0.025129618236726613j),(5.464787088160977-0.9901817605525355j),(0.6232655913477223+1.4566504458282972j),(0.17550608938251785+0.308966809045683j),(-0.8244939106174821+0.308966809045683j),(1.1755060893825178+0.308966809045683j),(-0.5914518900068462+0.4182928669160914j)
sample21,-2.7028679150392647,-2.7028679150392647,0.3556523829041576,0.1698234820754302,0.31248776360232344,0.3556523829041576,1.0729908531564485,-0.5957916808564434,0.426274032934713,0.7325826084013809,2.520556132610091,0.7325826084013809,0.7325826084013809,0.1735854570551954,-6.4605623004580295,-3.0463353600342993,0.2171057159439339,0.34328105437289513,2.0218339123448623,1,8.998,24.758,1.564,1.185,0.341,0.06317150012117295,0.2877637130801688,178.05187669099212,2.698806139575028e-11,1.5378312924959179,24.807350926691065,1.2330879936160275,0.22294967285804168,5.530790773580409,1.595213746425237,0.8870409535723507,1.210840857262533,(24.758-1.564j),(1.185-0.341j),(0.22163737367411523-0.024154320904310543j),(5.449520739529403-0.9446535293752367j),(0.6053789052452294+1.4758805093462437j),(0.1698234820754302+0.31248776360232344j),(-0.8301765179245698+0.31248776360232344j),(1.1698234820754303+0.31248776360232344j),(-0.5957916808564434+0.42627403293471305j)
sample22,-2.6499881796987235,-2.6499881796987257,0.3557409780092728,0.1667098073822174,0.3142602163137706,0.3557409780092728,1.0830604831659754,-0.5982640765423171,0.4305019219369363,0.7370561783693474,2.517842895271898,0.7370561783693473,0.7370561783693476,0.17285417212503337,-6.462324281086344,-3.033238671479368,0.21376920853365208,0.33451648473980194,2.011401089006628,1,9.04,24.782,1.498,1.177,0.331,0.06044709870066984,0.2812234494477485,173.68952841953896,2.6430576597896683e-11,1.5351357972780846,24.827233595388755,1.2226569428911775,0.22191575893701015,5.509554385627131,1.6030451361962463,0.8905796026580437,1.2082927038592217,(24.782-1.498j),(1.177-0.331j),(0.220649347114218-0.02367424090986962j),(5.4326681073015655-0.9172277602054876j),(0.5958692714839107+1.488184639076642j),(0.1667098073822174+0.3142602163137706j),(-0.8332901926177826+0.3142602163137706j),(1.1667098073822175+0.3142602163137706j),(-0.5982640765423172+0.43050192193693626j)
sample23,-2.599713630604711,-2.5997136306047093,0.356818064123423,0.16384158485232878,0.3169780212536263,0.35681806412342304,1.0937311471521454,-0.5997797177101891,0.43570793135545344,0.7413346823281389,2.513336917240987,0.7413346823281389,0.7413346823281388,0.17249348037268558,-6.4837555692434465,-3.0267802479190014,0.20901910223182518,0.32565027851527123,2.0001598296311838,1,9.082,24.768,1.446,1.172,0.321,0.058381782945736434,0.2738907849829352,169.33343887731266,2.5731690049527434e-11,1.5317252240953425,24.810174122726348,1.2151645979043333,0.22131082040345443,5.490759989453123,1.6122938023226154,0.8942236639566913,1.2062347618061107,(24.768-1.446j),(1.172-0.321j),(0.22010331441857817-0.023087013873746842j),(5.4181350694579065-0.8900885522742258j),(0.586869995649191+1.501690684933031j),(0.16384158485232878+0.3169780212536263j),(-0.8361584151476712+0.3169780212536263j),(1.1638415848523287+0.3169780212536263j),(-0.599779717710189+0.4357079313554534j)
sample24,-2.5845706452014783,-2.5845706452014783,0.3655867194077538,0.16385705833050634,0.32680959876141447,0.3655867194077538,1.1060422421943512,-0.5928325303927391,0.4472653720023714,0.7426282529531701,2.495246538283471,0.7426282529531701,0.7426282529531701,0.17350283928323482,-6.658940375045774,-3.044855574797084,0.19847482890005252,0.31292301010094986,1.9821604245509763,1,9.124,24.84,1.423,1.182,0.309,0.057286634460547506,0.2614213197969543,164.1969776449524,2.4240314474993744e-11,1.5160091640683444,24.880726054518586,1.2217221451704965,0.22159231685142183,5.51337773136631,1.6498167653207965,0.8977413506942359,1.2088704504901824,(24.84-1.423j),(1.182-0.309j),(0.22050208430910828-0.021954172790606998j),(5.446030986357217-0.8591161180905387j),(0.5896971091998456+1.5408285688339638j),(0.16385705833050634+0.32680959876141447j),(-0.8361429416694937+0.32680959876141447j),(1.1638570583305063+0.32680959876141447j),(-0.5928325303927392+0.4472653720023713j)
sample25,-2.6528661713580606,-2.6528661713580606,0.3711615346093403,0.16854054318557274,0.33068863009827326,0.37116153460934026,1.0994463527737732,-0.584631528052601,0.44843940783921094,0.7368120018677093,2.4872709216229856,0.7368120018677093,0.7368120018677093,0.17436856331086978,-6.770990444841562,-3.0603639265153273,0.19841089783417573,0.3144929981563924,1.9836984470734804,1,9.166,24.851,1.444,1.186,0.311,0.05810631362923021,0.2622259696458685,166.11090948209767,2.4121880301630563e-11,1.5061821800995236,24.8929174063628,1.2260982831730904,0.22193446115056498,5.524596211046647,1.6723925283398713,0.8948071291638299,1.214430718956296,(24.851-1.444j),(1.186-0.311j),(0.22084324800842456-0.021981011243368934j),(5.456434976021934-0.8651477605331265j),(0.6081053339534862+1.5579167730223416j),(0.16854054318557274+0.33068863009827326j),(-0.8314594568144272+0.33068863009827326j),(1.1685405431855727+0.33068863009827326j),(-0.584631528052601+0.44843940783921094j)
sample26,-2.742821564527717,-2.742821564527719,0.37756524322192314,0.17463121356351757,0.33475282245048077,0.37756524322192314,1.0899617227880452,-0.5747648316264526,0.44878508760503444,0.7292205883895784,2.478659752725176,0.7292205883895784,0.7292205883895785,0.17552777644484716,-6.90036682132337,-3.0811373326093645,0.19876698769154041,0.31794459542105197,1.9873280892668224,1,9.208,24.841,1.482,1.192,0.315,0.05965943400024153,0.26426174496644295,169.13033823085465,2.4076465548491077e-11,1.4958348990366668,24.88516837395319,1.2329188943316587,0.22258554758536583,5.539078829270398,1.6962702534724075,0.8906700206935197,1.2213999918193323,(24.841-1.482j),(1.192-0.315j),(0.22148720456498008-0.022084931692623128j),(5.469233779830202-0.8768558253417517j),(0.6314665802115916+1.5743515271028967j),(0.17463121356351757+0.33475282245048077j),(-0.8253687864364825+0.33475282245048077j),(1.1746312135635175+0.33475282245048077j),(-0.5747648316264526+0.4487850876050345j)
sample27,-2.861537475068671,-2.861537475068669,0.39030101196539796,0.1832347879524048,0.34461557194249215,0.39030101196539796,1.082105407485055,-0.5581134008371138,0.45379847368242027,0.7193216407911437,2.458918603384808,0.7193216407911438,0.7193216407911437,0.17759346563840323,-7.159867293699087,-3.1181766964716666,0.1932374124211338,0.31807003447469806,1.9846887406852651,1,9.25,24.913,1.557,1.209,0.316,0.06249749126961827,0.2613730355665839,171.37781278422585,2.337183158443064e-11,1.476398991977251,24.96160687936576,1.2496147406300873,0.22374420722755792,5.585014942349648,1.7444072264558979,0.8864904421573896,1.2323978480369167,(24.913-1.557j),(1.209-0.316j),(0.22270067380722797-0.02158425707998851j),(5.5145351982859285-0.8844735457516076j),(0.6665453384567274+1.6120402859398908j),(0.1832347879524048+0.34461557194249215j),(-0.8167652120475952+0.34461557194249215j),(1.1832347879524048+0.34461557194249215j),(-0.5581134008371138+0.45379847368242027j)
sample28,-2.91587182452799,-2.91587182452799,0.39395122294222756,0.18693122145757504,0.3467769953472342,0.39395122294222756,1.0763964593719026,-0.5524978934671336,0.45358193048314405,0.7148359881444386,2.4541977239394597,0.7148359881444386,0.7148359881444386,0.17810793688543342,-7.2347999602911965,-3.12740590558058,0.19320777620904545,0.3199773093678444,1.9865811974723673,1,9.271,24.941,1.583,1.212,0.318,0.06346978870133516,0.2623762376237624,173.1260897400946,2.3350452404705893e-11,1.4704044724363288,24.99118584621386,1.253023543274427,0.22391654452247445,5.59593997820318,1.759366302219293,0.8839316280926521,1.2365516604545186,(24.941-1.583j),(1.212-0.318j),(0.22287252738806043-0.021597579645495902j),(5.524474737006796-0.8914724447936129j),(0.6815562682028801+1.6219897776059355j),(0.18693122145757504+0.3467769953472342j),(-0.813068778542425+0.3467769953472342j),(1.1869312214575751+0.3467769953472342j),(-0.5524978934671336+0.4535819304831441j)
sample29,-2.9963790463434927,-2.9963790463434896,0.39684674839939227,0.19208962378510783,0.34725915128224666,0.39684674839939227,1.0655307975204673,-0.5464947246961889,0.45049838103219564,0.7082409727157789,2.4521844451750927,0.708240972715779,0.7082409727157788,0.1784332178517775,-7.294421754616929,-3.133242091091601,0.19720545023231417,0.324513683626504,1.9931164087426612,1,9.313,24.945,1.59,1.21,0.323,0.06374022850270596,0.26694214876033057,176.32403694257277,2.3688751861152995e-11,1.464864974358954,24.995622116682753,1.25236935446377,0.2238382185374996,5.594975525834792,1.7729177393935904,0.8793793800999401,1.2416386709849956,(24.945-1.59j),(1.21-0.323j),(0.22275096661731011-0.022035311413624793j),(5.521486717121137-0.9038448801343935j),(0.7012714105760463+1.6283291188716j),(0.19208962378510783+0.34725915128224666j),(-0.8079103762148921+0.34725915128224666j),(1.1920896237851077+0.34725915128224666j),(-0.5464947246961888+0.4504983810321957j)
sample30,-3.0664221838967665,-3.0664221838967682,0.39698717745834466,0.1962502150365822,0.3450864705612761,0.39698717745834466,1.0537105621635543,-0.5434498348420537,0.4452443554860643,0.7025526735285093,2.4551982155136507,0.7025526735285094,0.7025526735285095,0.17846098633763094,-7.297317454745133,-3.133740345187367,0.20209260441453905,0.3313952616387629,2.0024415638460327,1,9.355,24.899,1.612,1.204,0.329,0.06474155588577854,0.2732558139534884,180.3748387153595,2.4260465644847512e-11,1.4632672389120556,24.95112712884931,1.2481414182695805,0.2236592236250025,5.580549722207175,1.7749644795510504,0.874699027662189,1.2450298185744417,(24.899-1.612j),(1.204-0.329j),(0.22251837476942987-0.022561498232840017j),(5.504115878232697-0.9204583646278046j),(0.7173358157588582+1.6235541971543497j),(0.1962502150365822+0.3450864705612761j),(-0.8037497849634179+0.3450864705612761j),(1.1962502150365821+0.3450864705612761j),(-0.5434498348420538+0.44524435548606434j)
sample31,-3.0660510414774516,-3.0660510414774516,0.40331121186905566,0.19708625219453435,0.35187631749692777,0.40331121186905566,1.0602311745706468,-0.5378485480761932,0.4520413487106946,0.7025826937890322,2.442661928402105,0.7025826937890322,0.7025826937890322,0.17886700616115023,-7.428122351813766,-3.141026202626331,0.19643495879774603,0.3234288583704663,1.9916463377693394,1,9.397,24.944,1.586,1.207,0.321,0.06358242463117383,0.2659486329743165,177.07858355199255,2.3447754877992705e-11,1.4536027179909858,24.994370006063363,1.2489555636610936,0.22353853283101574,5.587204800190951,1.8042133799542261,0.876634147880527,1.2477309157059284,(24.944-1.586j),(1.207-0.321j),(0.2224611977136663-0.021920108851102498j),(5.514306823131843-0.8995986547557755j),(0.7230589486289651+1.652988710552322j),(0.19708625219453435+0.35187631749692777j),(-0.8029137478054656+0.35187631749692777j),(1.1970862521945342+0.35187631749692777j),(-0.5378485480761932+0.4520413487106946j)
sample32,-3.104166995842598,-3.1041669958425966,0.40836722050514507,0.2000443140800395,0.35601412779178343,0.40836722050514507,1.058862821619595,-0.5317898515969166,0.45443224185820286,0.6995063321384181,2.434472541309623,0.6995063321384181,0.699506332138418,0.17926940708465097,-7.533273605060109,-3.1482481991303475,0.1954985865402885,0.32085984636573944,1.9886091396358838,1,9.439,24.967,1.567,1.208,0.319,0.06276284695798454,0.2640728476821192,176.57829144420862,2.315958795743523e-11,1.4458691895687585,25.01612635881103,1.2494098606942399,0.2234819404751828,5.590652461839458,1.827294051755799,0.8755998850062846,1.2517397552779,(24.967-1.567j),(1.208-0.319j),(0.22241511381943926-0.021810430147959744j),(5.518861202688087-0.8930654928591722j),(0.7353821665885687+1.6727870816830297j),(0.2000443140800395+0.35601412779178343j),(-0.7999556859199605+0.35601412779178343j),(1.2000443140800394+0.35601412779178343j),(-0.5317898515969165+0.4544322418582028j)
sample33,-3.121757061934354,-3.121757061934354,0.4107140019800391,0.2014173806437169,0.3579343937051644,0.4107140019800391,1.058238617640102,-0.5289869746511728,0.45552614318067486,0.6980911734663755,2.4306728796232875,0.6980911734663756,0.6980911734663756,0.17940959621544053,-7.582257099120394,-3.150764463520122,0.197223113992301,0.3188129209952796,1.9874244779914303,1,9.481,24.922,1.517,1.205,0.318,0.06086991413209212,0.26390041493775934,175.8504631661441,2.3099303208973903e-11,1.4425554680490427,24.968127142418993,1.2462539869545053,0.22341395500219788,5.578228033885551,1.838354287116929,0.8751292648146477,1.2536031081286827,(24.922-1.517j),(1.205-0.318j),(0.22232856960906852-0.02199550920778318j),(5.507505424328998-0.8854445205733295j),(0.739432629119208+1.6830881949425727j),(0.2014173806437169+0.3579343937051644j),(-0.798582619356283+0.3579343937051644j),(1.201417380643717+0.3579343937051644j),(-0.5289869746511728+0.4555261431806748j)
sample34,-3.2547308250118387,-3.254730825011836,0.4243326452059122,0.21129457691087675,0.3679847762550784,0.4243326452059122,1.0495681389756826,-0.5116171111727903,0.4592211465660632,0.6874853670429946,2.4101120000838643,0.6874853670429947,0.6874853670429945,0.18121733403649593,-7.868796525908969,-3.1832234326657574,0.1939606764127913,0.3175384211147742,1.98451875932117,1,9.523,25.005,1.547,1.22,0.319,0.06186762647470506,0.2614754098360656,177.26804096660737,2.2505944179670757e-11,1.42496601958165,25.052808904392336,1.2610158603284893,0.22435309318498614,5.620675170672785,1.891360797312639,0.8703269730197342,1.2659570875859891,(25.005-1.547j),(1.22-0.319j),(0.22329887854536426-0.02172374880295156j),(5.549981818628667-0.8886457039274822j),(0.7785511094906805+1.7236890193773156j),(0.21129457691087675+0.3679847762550784j),(-0.7887054230891233+0.3679847762550784j),(1.2112945769108767+0.3679847762550784j),(-0.5116171111727902+0.45922114656606317j)
sample35,-3.4673538199118075,-3.4673538199118075,0.43876853441271185,0.2261365515939404,0.3760054345669491,0.4387685344127119,1.0293346068085008,-0.4909330167693997,0.45720757296716175,0.6708606351045098,2.3917495876760158,0.6708606351045098,0.6708606351045098,0.1832765820443143,-8.176978388866512,-3.2202252252303603,0.19465351663357144,0.32262140492967273,1.9899481632464586,1,9.565,25.097,1.608,1.236,0.327,0.06407140295652868,0.2645631067961165,182.47412933624594,2.2378235340560036e-11,1.4069106660258894,25.14846064871566,1.2785245402416021,0.22547522593970112,5.670354846804846,1.9459722574135563,0.8603747576508729,1.282494027268182,(25.097-1.608j),(1.236-0.327j),(0.22440816185196263-0.021910143924278962j),(5.5967401265684655-0.9107272063255852j),(0.8361393786612957+1.7571792640692965j),(0.2261365515939404+0.3760054345669491j),(-0.7738634484060596+0.3760054345669491j),(1.2261365515939404+0.3760054345669491j),(-0.4909330167693997+0.45720757296716175j)
sample36,-3.79308289211711,-3.793082892117111,0.45146702800147315,0.24732594915417638,0.3776934633369615,0.45146702800147315,0.9910314267038207,-0.46876039699354793,0.4447443761823755,0.6461686079773599,2.382478414277764,0.6461686079773598,0.6461686079773599,0.1856145757082676,-8.452088736401313,-3.2622707530294726,0.2022897180862775,0.3388618063990094,2.0100066654421482,1,9.607,25.149,1.72,1.251,0.347,0.06839238140681538,0.2773780975219824,194.12076461717382,2.3079535540671863e-11,1.390896554168796,25.20774882848526,1.2982334150683381,0.22693911670786507,5.7206242533301666,1.989375100030195,0.84212266271852,1.3032552995023023,(25.149-1.72j),(1.251-0.347j),(0.22577928036329584-0.022914607803282618j),(5.638709996434882-0.9646198338696234j),(0.9162160915047987+1.7658316347511216j),(0.24732594915417638+0.3776934633369615j),(-0.7526740508458236+0.3776934633369615j),(1.2473259491541764+0.3776934633369615j),(-0.4687603969935479+0.44474437618237556j)
sample37,-4.228067480885977,-4.228067480885977,0.4612106007556887,0.27386290200186464,0.3710988131974291,0.4612106007556887,0.9350335525731385,-0.44720883676236256,0.42159755255244774,0.6146057598140123,2.3856646572027733,0.6146057598140123,0.6146057598140123,0.18814588024932938,-8.665875438586006,-3.3078353527354,0.21178705466095737,0.36749835454357693,2.0433918818740557,1,9.649,25.188,1.965,1.265,0.377,0.07801333968556456,0.29802371541501976,213.2695205724808,2.4416195449610977e-11,1.376091225764296,25.264531838132285,1.3199825756425725,0.2285748648650823,5.7748369507806565,2.0177660436457923,0.8154688309467715,1.3268161222464674,(25.188-1.965j),(1.265-0.377j),(0.22729450680399121-0.024159387923145398j),(5.67762084010995-1.055160368878029j),(1.019820367410634+1.741076168668227j),(0.27386290200186464+0.3710988131974291j),(-0.7261370979981354+0.3710988131974291j),(1.2738629020018646+0.3710988131974291j),(-0.44720883676236256+0.42159755255244774j)
sample38,-4.407688484720023,-4.4076884847200235,0.4612270158674797,0.2837540561783484,0.3636124252117288,0.4612270158674797,0.9081369075584365,-0.44222706788173477,0.40849855884359765,0.6020264546883074,2.39582048993417,0.6020264546883074,0.6020264546883075,0.18882828368188373,-8.66623764861179,-3.3201265905682558,0.21941220474638748,0.383024952336253,2.062731054709447,1,9.67,25.174,2.064,1.265,0.393,0.08198935409549536,0.3106719367588933,223.02121485878433,2.5397152413756196e-11,1.3734845750028508,25.258471291826034,1.3246410834637432,0.22900532397223647,5.784324401228055,2.0140449482449445,0.8032572737357089,1.334255774775855,(25.174-2.064j),(1.265-0.393j),(0.2276286169282313-0.025072916921840348j),(5.678572302024616-1.1010110759302785j),(1.0577818867517417+1.7139062207749018j),(0.2837540561783484+0.3636124252117288j),(-0.7162459438216515+0.3636124252117288j),(1.2837540561783485+0.3636124252117288j),(-0.44222706788173477+0.4084985588435977j)
sample39,-4.680232064550579,-4.680232064550578,0.45385170674900993,0.29673355204255136,0.3434102077853828,0.45385170674900993,0.8581852452957794,-0.44125666222601884,0.3816838463595667,0.5834295163348184,2.428458621842279,0.5834295163348185,0.5834295163348184,0.1892857105989009,-8.504190596782975,-3.328367459837434,0.24200565293371118,0.41487318276691887,2.1058760092337745,1,9.712,25.078,2.173,1.253,0.427,0.08664965308238297,0.34078212290502796,241.86110235398863,2.8003805932075046e-11,1.376705282825954,25.171968794673173,1.323759041517753,0.229322082698833,5.772488309624485,1.9791016260089094,0.7826329073287722,1.3414352298206917,(25.078-2.173j),(1.253-0.427j),(0.2276452993724154-0.027680955311798185j),(5.648738101768896-1.1888562328455334j),(1.1037383811840498+1.6427430815475443j),(0.29673355204255136+0.3434102077853828j),(-0.7032664479574486+0.3434102077853828j),(1.2967335520425514+0.3434102077853828j),(-0.44125666222601884+0.3816838463595667j)
